0 0 16 710 1
1 1 16 446 4
0 2 16 722 0
1 0 16 498 3
0 1 16 710 1
1 2 16 510 4
0 0 16 716 0
1 1 16 446 3
0 2 16 738 1
1 0 16 482 4
0 1 16 716 0
1 2 16 498 3
0 0 16 710 1
1 1 16 462 4
0 2 16 710 0
1 0 16 498 3
0 1 16 716 1
1 2 16 510 4
0 0 16 710 0
1 1 16 452 3
0 2 16 728 1
1 0 16 492 4
0 1 16 716 0
1 2 16 498 3
0 0 16 720 1
1 1 16 452 4
0 2 16 722 0
1 0 16 488 3
0 1 16 722 1
1 2 16 500 4
0 0 16 722 0
1 1 16 452 3
0 2 16 744 1
1 0 16 488 4
0 1 16 710 0
1 2 16 498 3
0 0 16 716 1
1 1 16 452 4
0 2 16 716 0
1 0 16 498 3
0 1 16 716 1
1 2 16 510 4
0 0 16 728 0
1 1 16 452 3
0 2 16 734 1
1 0 16 492 4
0 1 16 716 0
1 2 16 488 3
0 0 16 710 1
1 1 16 452 4
0 2 16 710 0
1 0 16 494 3
0 1 16 716 1
1 2 16 510 4
0 0 16 716 0
1 1 16 446 3
0 2 16 738 1
1 0 16 488 4
0 1 16 710 0
1 2 16 498 3
0 0 16 822 1
1 1 16 462 4
0 2 16 710 0
1 0 16 482 3
0 1 16 716 1
1 2 16 510 4
0 0 16 722 0
1 1 16 446 3
0 2 16 738 1
1 0 16 482 4
0 1 16 704 0
1 2 16 510 3
0 0 16 726 1
1 1 16 452 4
0 2 16 716 0
1 0 16 494 3
0 1 16 868 1
1 2 16 488 4
0 0 16 722 0
1 1 16 446 3
0 2 16 728 1
1 0 16 498 4
0 1 16 710 0
1 2 16 498 3
0 0 16 838 1
1 1 16 446 4
0 2 16 710 0
1 0 16 488 3
0 1 16 716 1
1 2 16 488 4
0 0 16 710 0
1 1 16 446 3
0 2 16 734 1
1 0 16 498 4
0 1 16 704 0
1 2 16 498 3
0 0 16 704 1
1 1 16 456 4
0 2 16 710 0
1 0 16 498 3
0 1 16 716 1
1 2 16 498 4
0 0 16 710 0
1 1 16 446 3
0 2 16 744 1
1 0 16 482 4
0 1 16 716 0
1 2 16 488 3
0 0 16 698 1
1 1 16 446 4
0 2 16 716 0
1 0 16 482 3
0 1 16 732 1
1 2 16 498 4
0 0 16 716 0
1 1 16 446 3
0 2 16 744 1
1 0 16 488 4
0 1 16 704 0
1 2 16 488 3
0 0 16 716 1
1 1 16 446 4
0 2 16 716 0
1 0 16 488 3
0 1 16 716 1
1 2 16 488 4
0 0 16 710 0
1 1 16 452 3
0 2 16 734 1
1 0 16 498 4
0 1 16 710 0
1 2 16 488 3
0 0 16 688 1
1 1 16 452 4
0 2 16 716 0
1 0 16 498 3
0 1 16 716 1
1 2 16 488 4
0 0 16 716 0
1 1 16 452 3
0 2 16 734 1
1 0 16 504 4
0 1 16 704 0
1 2 16 498 3
0 0 16 716 1
1 1 16 446 4
0 2 16 716 0
1 0 16 498 3
0 1 16 716 1
1 2 16 498 4
0 0 16 722 0
1 1 16 452 3
0 2 16 844 1
1 0 16 498 4
0 1 16 710 0
1 2 16 498 3
0 0 16 704 1
1 1 16 446 4
0 2 16 704 0
1 0 16 494 3
0 1 16 810 1
1 2 16 488 4
0 0 16 710 0
1 1 16 456 3
0 2 16 734 1
1 0 16 498 4
0 1 16 710 0
1 2 16 498 3
0 0 16 826 1
1 1 16 446 4
0 2 16 710 0
1 0 16 488 3
0 1 16 974 1
1 2 16 488 4
0 0 16 728 0
1 1 16 452 3
0 2 16 734 1
1 0 16 488 4
0 1 16 710 0
1 2 16 498 3
0 0 16 826 1
1 1 16 452 4
0 2 16 716 0
1 0 16 488 3
0 1 16 716 1
1 2 16 488 4
0 0 16 710 0
1 1 16 452 3
0 2 16 738 1
1 0 16 488 4
0 1 16 710 0
1 2 16 488 3
0 0 16 822 1
1 1 16 446 4
0 2 16 726 0
1 0 16 504 3
0 1 16 720 1
1 2 16 498 4
0 0 16 710 0
1 1 16 446 3
0 2 16 844 1
1 0 16 488 4
0 1 16 716 0
1 2 16 498 3
0 0 16 722 1
1 1 16 550 4
0 2 16 838 0
1 0 16 440 3
0 1 16 710 1
1 2 16 552 4
0 0 16 704 0
1 1 16 452 3
0 2 16 722 1
1 0 16 476 4
0 1 16 1014 0
1 2 16 482 3
0 0 16 722 1
1 1 16 446 4
0 2 16 732 0
1 0 16 486 3
0 1 16 716 1
1 2 16 462 4
0 0 16 716 0
1 1 16 452 3
0 2 16 738 1
1 0 16 504 4
0 1 16 716 0
1 2 16 500 3
0 0 16 704 1
1 1 16 452 4
0 2 16 734 0
1 0 16 482 3
0 1 16 844 1
1 2 16 510 4
0 0 16 722 0
1 1 16 446 3
0 2 16 734 1
1 0 16 492 4
0 1 16 710 0
1 2 16 488 3
0 0 16 710 1
1 1 16 456 4
0 2 16 710 0
1 0 16 504 3
0 1 16 834 1
1 2 16 498 4
0 0 16 716 0
1 1 16 446 3
0 2 16 728 1
1 0 16 492 4
0 1 16 710 0
1 2 16 498 3
0 0 16 726 1
1 1 16 446 4
0 2 16 832 0
1 0 16 482 3
0 1 16 710 1
1 2 16 488 4
0 0 16 722 0
1 1 16 446 3
0 2 16 744 1
1 0 16 498 4
0 1 16 704 0
1 2 16 488 3
0 0 16 716 1
1 1 16 446 4
0 2 16 710 0
1 0 16 498 3
0 1 16 828 1
1 2 16 488 4
0 0 16 722 0
1 1 16 452 3
0 2 16 744 1
1 0 16 498 4
0 1 16 710 0
1 2 16 498 3
0 0 16 720 1
1 1 16 452 4
0 2 16 716 0
1 0 16 494 3
0 1 16 716 1
1 2 16 488 4
0 0 16 716 0
1 1 16 446 3
0 2 16 734 1
1 0 16 498 4
0 1 16 710 0
1 2 16 488 3
0 0 16 816 1
1 1 16 462 4
0 2 16 710 0
1 0 16 498 3
0 1 16 716 1
1 2 16 488 4
0 0 16 716 0
1 1 16 452 3
0 2 16 744 1
1 0 16 498 4
0 1 16 816 0
1 2 16 498 3
0 0 16 698 1
1 1 16 446 4
0 2 16 732 0
1 0 16 498 3
0 1 16 710 1
1 2 16 498 4
0 0 16 716 0
1 1 16 446 3
0 2 16 828 1
1 0 16 492 4
0 1 16 716 0
1 2 16 488 3
0 0 16 710 1
1 1 16 446 4
0 2 16 710 0
1 0 16 498 3
0 1 16 810 1
1 2 16 488 4
0 0 16 716 0
1 1 16 452 3
0 2 16 744 1
1 0 16 498 4
0 1 16 710 0
1 2 16 498 3
0 0 16 826 1
1 1 16 446 4
0 2 16 716 0
1 0 16 498 3
0 1 16 716 1
1 2 16 498 4
0 0 16 726 0
1 1 16 446 3
0 2 16 734 1
1 0 16 488 4
0 1 16 816 0
1 2 16 498 3
0 0 16 698 1
1 1 16 446 4
0 2 16 716 0
1 0 16 504 3
0 1 16 716 1
1 2 16 498 4
0 0 16 844 0
1 1 16 452 3
0 2 16 728 1
1 0 16 488 4
0 1 16 704 0
1 2 16 498 3
0 0 16 716 1
1 1 16 462 4
0 2 16 716 0
1 0 16 482 3
0 1 16 810 1
1 2 16 488 4
0 0 16 722 0
1 1 16 452 3
0 2 16 734 1
1 0 16 498 4
0 1 16 710 0
1 2 16 498 3
0 0 16 756 1
1 1 16 452 4
0 2 16 716 0
1 0 16 498 3
0 1 16 710 1
1 2 16 488 4
0 0 16 974 0
1 1 16 698 3
0 2 16 1332 1
1 0 16 646 4
0 1 16 1132 0
1 2 16 914 3
0 0 16 1126 1
1 1 16 634 4
0 2 16 1302 0
1 0 16 628 3
0 1 16 974 1
1 2 16 562 4
0 0 16 944 0
1 1 16 632 3
0 2 16 1068 1
1 0 16 704 4
0 1 16 1020 0
1 2 16 628 3
0 0 16 1126 1
1 1 16 756 4
0 2 16 1004 0
1 0 16 650 3
0 1 16 1004 1
1 2 16 616 4
0 0 16 1020 0
1 1 16 722 3
0 2 16 1226 1
1 0 16 604 4
0 1 16 1320 0
1 2 16 810 3
0 0 16 1056 1
1 1 16 716 4
0 2 16 1132 0
1 0 16 770 3
0 1 16 1286 1
1 2 16 728 4
0 0 16 1192 0
1 1 16 774 3
0 2 16 1424 1
1 0 16 634 4
0 1 16 1050 0
1 2 16 522 3
0 0 16 704 1
1 1 16 464 4
0 2 16 716 0
1 0 16 480 3
0 1 16 722 1
1 2 16 498 4
0 0 16 704 0
1 1 16 452 3
0 2 16 722 1
1 0 16 494 4
0 1 16 710 0
1 2 16 434 3
0 0 16 726 1
1 1 16 452 4
0 2 16 716 0
1 0 16 498 3
0 1 16 716 1
1 2 16 510 4
0 0 16 710 0
1 1 16 452 3
0 2 16 734 1
1 0 16 504 4
0 1 16 710 0
1 2 16 422 3
0 0 16 710 1
1 1 16 446 4
0 2 16 722 0
1 0 16 504 3
0 1 16 746 1
1 2 16 498 4
0 0 16 704 0
1 1 16 452 3
0 2 16 728 1
1 0 16 498 4
0 1 16 716 0
1 2 16 488 3
0 0 16 722 1
1 1 16 446 4
0 2 16 716 0
1 0 16 498 3
0 1 16 716 1
1 2 16 498 4
0 0 16 710 0
1 1 16 452 3
0 2 16 734 1
1 0 16 498 4
0 1 16 710 0
1 2 16 498 3
0 0 16 704 1
1 1 16 462 4
0 2 16 704 0
1 0 16 498 3
0 1 16 716 1
1 2 16 498 4
0 0 16 1348 0
1 1 16 716 3
0 2 16 1366 1
1 0 16 746 4
0 1 16 1232 0
1 2 16 732 3
0 0 16 1280 1
1 1 16 822 4
0 2 16 1332 0
1 0 16 674 3
0 1 16 1326 1
1 2 16 758 4
0 0 16 704 0
1 1 16 464 3
0 2 16 722 1
1 0 16 470 4
0 1 16 734 0
1 2 16 422 3
0 0 16 704 1
1 1 16 474 4
0 2 16 744 0
1 0 16 494 3
0 1 16 704 1
1 2 16 488 4
0 0 16 722 0
1 1 16 446 3
0 2 16 728 1
1 0 16 488 4
0 1 16 716 0
1 2 16 434 3
0 0 16 844 1
1 1 16 452 4
0 2 16 722 0
1 0 16 498 3
0 1 16 710 1
1 2 16 498 4
0 0 16 710 0
1 1 16 462 3
0 2 16 734 1
1 0 16 498 4
0 1 16 710 0
1 2 16 500 3
0 0 16 1426 1
1 1 16 734 4
0 2 16 1584 0
1 0 16 768 3
0 1 16 1238 1
1 2 16 840 4
0 0 16 1308 0
1 1 16 910 3
0 2 16 1356 1
1 0 16 798 4
0 1 16 1214 0
1 2 16 480 3
0 0 16 716 1
1 1 16 510 4
0 2 16 810 0
1 0 16 498 3
0 1 16 710 1
1 2 16 446 4
0 0 16 710 0
1 1 16 464 3
0 2 16 728 1
1 0 16 480 4
0 1 16 710 0
1 2 16 498 3
0 0 16 710 1
1 1 16 464 4
0 2 16 710 0
1 0 16 482 3
0 1 16 722 1
1 2 16 504 4
0 0 16 716 0
1 1 16 446 3
0 2 16 734 1
1 0 16 498 4
0 1 16 810 0
1 2 16 434 3
0 0 16 710 1
1 1 16 452 4
0 2 16 744 0
1 0 16 498 3
0 1 16 704 1
1 2 16 504 4
0 0 16 834 0
1 1 16 474 3
0 2 16 738 1
1 0 16 488 4
0 1 16 710 0
1 2 16 510 3
0 0 16 716 1
1 1 16 446 4
0 2 16 722 0
1 0 16 492 3
0 1 16 810 1
1 2 16 500 4
0 0 16 716 0
1 1 16 456 3
0 2 16 734 1
1 0 16 488 4
0 1 16 726 0
1 2 16 500 3
0 0 16 832 1
1 1 16 480 4
0 2 16 728 0
1 0 16 492 3
0 1 16 710 1
1 2 16 510 4
0 0 16 722 0
1 1 16 446 3
0 2 16 728 1
1 0 16 498 4
0 1 16 710 0
1 2 16 494 3
0 0 16 720 1
1 1 16 470 4
0 2 16 728 0
1 0 16 492 3
0 1 16 716 1
1 2 16 500 4
0 0 16 816 0
1 1 16 452 3
0 2 16 728 1
1 0 16 492 4
0 1 16 716 0
1 2 16 504 3
0 0 16 710 1
1 1 16 480 4
0 2 16 728 0
1 0 16 498 3
0 1 16 716 1
1 2 16 500 4
0 0 16 738 0
1 1 16 462 3
0 2 16 728 1
1 0 16 488 4
0 1 16 716 0
1 2 16 510 3
0 0 16 710 1
1 1 16 446 4
0 2 16 728 0
1 0 16 482 3
0 1 16 710 1
1 2 16 510 4
0 0 16 846 0
1 1 16 462 3
0 2 16 734 1
1 0 16 488 4
0 1 16 726 0
1 2 16 500 3
0 0 16 722 1
1 1 16 470 4
0 2 16 728 0
1 0 16 492 3
0 1 16 710 1
1 2 16 500 4
0 0 16 722 0
1 1 16 452 3
0 2 16 750 1
1 0 16 580 4
0 1 16 710 0
1 2 16 510 3
0 0 16 722 1
1 1 16 452 4
0 2 16 844 0
1 0 16 504 3
0 1 16 716 1
1 2 16 488 4
0 0 16 704 0
1 1 16 446 3
0 2 16 738 1
1 0 16 482 4
0 1 16 704 0
1 2 16 510 3
0 0 16 822 1
1 1 16 452 4
0 2 16 716 0
1 0 16 482 3
0 1 32 1460 1
1 2 32 810 4
0 0 32 1420 0
1 1 32 932 3
0 2 32 1490 1
1 0 32 862 4
0 1 32 1356 0
1 2 32 750 3
0 0 32 1518 1
1 1 32 926 4
0 2 32 1414 0
1 0 32 776 3
0 1 32 1466 1
1 2 32 734 4
0 0 32 1368 0
1 1 32 874 3
0 2 32 1390 1
1 0 32 808 4
0 1 32 1466 0
1 2 32 728 3
0 0 32 1408 1
1 1 32 932 4
0 2 32 1384 0
1 0 32 908 3
0 1 32 1478 1
1 2 32 840 4
0 0 32 1402 0
1 1 32 880 3
0 2 32 1386 1
1 0 32 746 4
0 1 32 1332 0
1 2 32 804 3
0 0 32 1502 1
1 1 32 1098 4
0 2 32 1396 0
1 0 32 768 3
0 1 32 1350 1
1 2 32 804 4
0 0 32 1378 0
1 1 32 856 3
0 2 32 1384 1
1 0 32 728 4
0 1 32 1432 0
1 2 32 780 3
0 0 32 1326 1
1 1 32 828 4
0 2 32 1338 0
1 0 32 716 3
0 1 32 1360 1
1 2 32 798 4
0 0 32 1450 0
1 1 32 862 3
0 2 32 1338 1
1 0 32 744 4
0 1 32 1420 0
1 2 32 780 3
0 0 32 1344 1
1 1 32 856 4
0 2 32 1350 0
1 0 32 716 3
0 1 32 1338 1
1 2 32 798 4
0 0 32 1456 0
1 1 32 846 3
0 2 32 1332 1
1 0 32 734 4
0 1 32 1420 0
1 2 32 786 3
0 0 32 1338 1
1 1 32 862 4
0 2 32 1338 0
1 0 32 722 3
0 1 32 1360 1
1 2 32 798 4
0 0 32 1332 0
1 1 32 810 3
0 2 32 1448 1
1 0 32 738 4
0 1 32 1308 0
1 2 32 880 3
0 0 32 1454 1
1 1 32 856 4
0 2 32 1344 0
1 0 32 726 3
0 1 32 1354 1
1 2 32 1026 4
0 0 32 1444 0
1 1 32 820 3
0 2 32 1326 1
1 0 32 744 4
0 1 32 1420 0
1 2 32 786 3
0 0 32 1344 1
1 1 32 820 4
0 2 32 1366 0
1 0 32 716 3
0 1 32 1338 1
1 2 32 792 4
0 0 32 1454 0
1 1 32 810 3
0 2 32 1332 1
1 0 32 734 4
0 1 32 1420 0
1 2 32 786 3
0 0 32 1348 1
1 1 32 786 4
0 2 32 1338 0
1 0 32 716 3
0 1 32 1338 1
1 2 32 810 4
0 0 32 1466 0
1 1 32 786 3
0 2 32 1338 1
1 0 32 722 4
0 1 32 1302 0
1 2 32 780 3
0 0 32 1466 1
1 1 32 814 4
0 2 32 1366 0
1 0 32 716 3
0 1 32 1332 1
1 2 32 792 4
0 0 32 1460 0
1 1 32 786 3
0 2 32 1332 1
1 0 32 732 4
0 1 32 1314 0
1 2 32 786 3
0 0 32 1472 1
1 1 32 804 4
0 2 32 1338 0
1 0 32 716 3
0 1 32 1336 1
1 2 32 792 4
0 0 32 1350 0
1 1 32 786 3
0 2 32 1338 1
1 0 32 728 4
0 1 32 1396 0
1 2 32 780 3
0 0 32 1518 1
1 1 32 810 4
0 2 32 1460 0
1 0 32 716 3
0 1 32 1326 1
1 2 32 792 4
0 0 32 1438 0
1 1 32 786 3
0 2 32 1630 1
1 0 32 732 4
0 1 32 1314 0
1 2 32 786 3
0 0 32 1466 1
1 1 32 804 4
0 2 32 1348 0
1 0 32 716 3
0 1 32 1332 1
1 2 32 798 4
0 0 32 1360 0
1 1 32 786 3
0 2 32 1320 1
1 0 32 734 4
0 1 32 1430 0
1 2 32 780 3
0 0 32 1344 1
1 1 32 810 4
0 2 32 1356 0
1 0 32 716 3
0 1 32 1350 1
1 2 32 798 4
0 0 32 1366 0
1 1 32 786 3
0 2 32 1460 1
1 0 32 740 4
0 1 32 1320 0
1 2 32 786 3
0 0 32 1450 1
1 1 32 804 4
0 2 32 1350 0
1 0 32 716 3
0 1 32 1342 1
1 2 32 808 4
0 0 32 1350 0
1 1 32 786 3
0 2 32 1432 1
1 0 32 768 4
0 1 32 1554 0
1 2 32 656 3
0 0 32 1362 1
1 1 32 798 4
0 2 32 1350 0
1 0 32 710 3
0 1 32 1606 1
1 2 32 738 4
0 0 32 1356 0
1 1 32 786 3
0 2 32 1454 1
1 0 32 738 4
0 1 32 1302 0
1 2 32 738 3
0 0 32 1360 1
1 1 32 804 4
0 2 32 1438 0
1 0 32 716 3
0 1 32 1348 1
1 2 32 738 4
0 0 32 1350 0
1 1 32 756 3
0 2 32 1438 1
1 0 32 734 4
0 1 32 1308 0
1 2 32 716 3
0 0 32 1354 1
1 1 32 820 4
0 2 32 1444 0
1 0 32 716 3
0 1 32 1596 1
1 2 32 722 4
0 0 32 1326 0
1 1 32 786 3
0 2 32 1614 1
1 0 32 734 4
0 1 32 1298 0
1 2 32 722 3
0 0 32 1466 1
1 1 32 820 4
0 2 32 1354 0
1 0 32 716 3
0 1 32 1332 1
1 2 32 716 4
0 0 32 1354 0
1 1 32 776 3
0 2 32 1320 1
1 0 32 728 4
0 1 32 1308 0
1 2 32 732 3
0 0 32 1438 1
1 1 32 804 4
0 2 32 1366 0
1 0 32 710 3
0 1 32 1332 1
1 2 32 722 4
0 0 32 1332 0
1 1 32 786 3
0 2 32 1344 1
1 0 32 728 4
0 1 32 1402 0
1 2 32 722 3
0 0 32 1338 1
1 1 32 804 4
0 2 32 1354 0
1 0 32 710 3
0 1 32 1360 1
1 2 32 734 4
0 0 32 1344 0
1 1 32 810 3
0 2 32 1326 1
1 0 32 716 4
0 1 32 1396 0
1 2 32 732 3
0 0 32 1326 1
1 1 32 810 4
0 2 32 1466 0
1 0 32 722 3
0 1 32 1332 1
1 2 32 728 4
0 0 32 1454 0
1 1 32 820 3
0 2 32 1332 1
1 0 32 722 4
0 1 32 1308 0
1 2 32 732 3
0 0 32 1450 1
1 1 32 980 4
0 2 32 2728 0
1 0 32 1020 3
0 1 32 2046 1
1 2 32 1226 4
0 0 32 2046 0
1 1 32 1096 3
0 2 32 3174 1
1 0 32 1338 4
0 1 32 2334 0
1 2 32 1138 3
0 0 32 2018 1
1 1 32 886 4
0 2 32 1396 0
1 0 32 762 3
0 1 32 1320 1
1 2 32 768 4
0 0 32 1456 0
1 1 32 756 3
0 2 32 1326 1
1 0 32 722 4
0 1 32 1302 0
1 2 32 722 3
0 0 32 1478 1
1 1 32 756 4
0 2 32 1344 0
1 0 32 716 3
0 1 32 1304 1
1 2 32 716 4
0 0 32 1344 0
1 1 32 734 3
0 2 32 2264 1
1 0 32 1166 4
0 1 32 2282 0
1 2 32 1168 3
0 0 32 2336 1
1 1 32 1178 4
0 2 32 1976 0
1 0 32 886 3
0 1 32 1396 1
1 2 32 768 4
0 0 32 1356 0
1 1 32 780 3
0 2 32 1466 1
1 0 32 738 4
0 1 32 1298 0
1 2 32 738 3
0 0 32 1478 1
1 1 32 810 4
0 2 32 1372 0
1 0 32 716 3
0 1 32 1342 1
1 2 32 738 4
0 0 32 1360 0
1 1 32 786 3
0 2 32 1348 1
1 0 32 728 4
0 1 32 1392 0
1 2 32 732 3
0 0 32 1344 1
1 1 32 798 4
0 2 32 1366 0
1 0 32 792 3
0 1 32 1350 1
1 2 32 738 4
0 0 32 1360 0
1 1 32 776 3
0 2 32 1718 1
1 0 32 744 4
0 1 32 1308 0
1 2 32 716 3
0 0 32 1456 1
1 1 32 810 4
0 2 32 1356 0
1 0 32 722 3
0 1 32 1466 1
1 2 32 732 4
0 0 32 1344 0
1 1 32 786 3
0 2 32 1320 1
1 0 32 738 4
0 1 32 1436 0
1 2 32 738 3
0 0 32 1344 1
1 1 32 798 4
0 2 32 1360 0
1 0 32 722 3
0 1 32 1466 1
1 2 32 728 4
0 0 32 1350 0
1 1 32 786 3
0 2 32 1448 1
1 0 32 738 4
0 1 32 1314 0
1 2 32 722 3
0 0 32 1350 1
1 1 32 810 4
0 2 32 1350 0
1 0 32 722 3
0 1 32 1344 1
1 2 32 728 4
0 0 32 1350 0
1 1 32 786 3
0 2 32 1338 1
1 0 32 734 4
0 1 32 1420 0
1 2 32 716 3
0 0 32 1344 1
1 1 32 810 4
0 2 32 1344 0
1 0 32 704 3
0 1 32 1344 1
1 2 32 738 4
0 0 32 1466 0
1 1 32 786 3
0 2 32 1338 1
1 0 32 728 4
0 1 32 1430 0
1 2 32 722 3
0 0 32 1350 1
1 1 32 810 4
0 2 32 1344 0
1 0 32 704 3
0 1 32 1354 1
1 2 32 728 4
0 0 32 1338 0
1 1 32 786 3
0 2 32 1332 1
1 0 32 728 4
0 1 32 1420 0
1 2 32 716 3
0 0 32 1344 1
1 1 32 804 4
0 2 32 1350 0
1 0 32 704 3
0 1 32 1344 1
1 2 32 738 4
0 0 32 1348 0
1 1 32 786 3
0 2 32 1338 1
1 0 32 728 4
0 1 32 1420 0
1 2 32 722 3
0 0 32 1354 1
1 1 32 820 4
0 2 32 1344 0
1 0 32 710 3
0 1 32 1338 1
1 2 32 728 4
0 0 32 1460 0
1 1 32 786 3
0 2 32 1338 1
1 0 32 738 4
0 1 32 1420 0
1 2 32 722 3
0 0 32 1350 1
1 1 32 810 4
0 2 32 1344 0
1 0 32 710 3
0 1 32 1338 1
1 2 32 728 4
0 0 32 1344 0
1 1 32 786 3
0 2 32 1338 1
1 0 32 728 4
0 1 32 1420 0
1 2 32 716 3
0 0 32 1344 1
1 1 32 804 4
0 2 32 1350 0
1 0 32 722 3
0 1 32 1350 1
1 2 32 744 4
0 0 32 1332 0
1 1 32 810 3
0 2 32 1332 1
1 0 32 716 4
0 1 32 1430 0
1 2 32 716 3
0 0 32 1326 1
1 1 32 804 4
0 2 32 1350 0
1 0 32 722 3
0 1 32 1354 1
1 2 32 744 4
0 0 32 1332 0
1 1 32 810 3
0 2 32 1338 1
1 0 32 734 4
0 1 32 1420 0
1 2 32 716 3
0 0 32 1338 1
1 1 32 810 4
0 2 32 1344 0
1 0 32 716 3
0 1 32 1344 1
1 2 32 728 4
0 0 32 1342 0
1 1 32 810 3
0 2 32 1332 1
1 0 32 716 4
0 1 32 1420 0
1 2 32 722 3
0 0 32 1344 1
1 1 32 820 4
0 2 32 1350 0
1 0 32 710 3
0 1 32 1344 1
1 2 32 728 4
0 0 32 1350 0
1 1 32 786 3
0 2 32 1326 1
1 0 32 744 4
0 1 32 1396 0
1 2 32 722 3
0 0 32 1654 1
1 1 32 786 4
0 2 32 1468 0
1 0 32 752 3
0 1 32 1454 1
1 2 32 726 4
0 0 32 1338 0
1 1 32 704 3
0 2 32 1466 1
1 0 32 722 4
0 1 32 1320 0
1 2 32 728 3
0 0 32 1366 1
1 1 32 792 4
0 2 32 1344 0
1 0 32 722 3
0 1 32 1444 1
1 2 32 722 4
0 0 32 1338 0
1 1 32 776 3
0 2 32 1342 1
1 0 32 728 4
0 1 32 1408 0
1 2 32 728 3
0 0 32 1344 1
1 1 32 798 4
0 2 32 1472 0
1 0 32 722 3
0 1 32 1350 1
1 2 32 744 4
0 0 32 1354 0
1 1 32 786 3
0 2 32 1448 1
1 0 32 734 4
0 1 32 1320 0
1 2 32 716 3
0 0 32 1472 1
1 1 32 810 4
0 2 32 1344 0
1 0 32 710 3
0 1 32 1332 1
1 2 32 716 4
0 0 32 1344 0
1 1 32 820 3
0 2 32 1320 1
1 0 32 734 4
0 1 32 1386 0
1 2 32 722 3
0 0 32 1344 1
1 1 32 804 4
0 2 32 1460 0
1 0 32 710 3
0 1 32 1344 1
1 2 32 738 4
0 0 32 1460 0
1 1 32 786 3
0 2 32 1320 1
1 0 32 1020 4
0 1 32 1298 0
1 2 32 682 3
0 0 32 1344 1
1 1 32 804 4
0 2 32 1348 0
1 0 32 704 3
0 1 32 1314 1
1 2 32 722 4
0 0 32 1344 0
1 1 32 746 3
0 2 32 1320 1
1 0 32 738 4
0 1 32 1420 0
1 2 32 722 3
0 0 32 1354 1
1 1 32 804 4
0 2 32 1472 0
1 0 32 732 3
0 1 32 1350 1
1 2 32 728 4
0 0 32 1332 0
1 1 32 810 3
0 2 32 1320 1
1 0 32 722 4
0 1 32 1298 0
1 2 32 732 3
0 0 32 1338 1
1 1 32 810 4
0 2 32 1360 0
1 0 32 720 3
0 1 32 1332 1
1 2 32 722 4
0 0 32 1332 0
1 1 32 786 3
0 2 32 1354 1
1 0 32 738 4
0 1 32 1402 0
1 2 32 722 3
0 0 32 1344 1
1 1 32 814 4
0 2 32 1466 0
1 0 32 710 3
0 1 32 1320 1
1 2 32 698 4
0 0 32 1444 0
1 1 32 786 3
0 2 32 1342 1
1 0 32 722 4
0 1 32 1320 0
1 2 32 716 3
0 0 32 1466 1
1 1 32 764 4
0 2 32 1342 0
1 0 32 722 3
0 1 32 1302 1
1 2 32 728 4
0 0 32 1350 0
1 1 32 756 3
0 2 32 1326 1
1 0 32 722 4
0 1 32 1302 0
1 2 32 732 3
0 0 32 1454 1
1 1 32 826 4
0 2 32 1350 0
1 0 32 710 3
0 1 32 1420 1
